ZIP,TERMINAL,SERVICEOUTBOUND,DAYSOUTBOUND,SERVICEINBOUND,DAYSINBOUND
73756,OK001,D,4,D,4
73757,OK001,D,4,D,4
73758,OK001,D,4,D,4
73759,OK001,D,4,D,4
73760,OK001,D,4,D,4
73761,OK001,D,4,D,4
73762,OK001,D,3,D,3
73763,OK001,D,4,D,4
73764,OK001,D,4,D,4
73766,OK001,D,4,D,4
73768,OK001,D,4,D,4
73770,OK001,D,4,D,4
73771,OK001,D,4,D,4
73772,OK001,D,4,D,4
73773,OK001,D,4,D,4
73801,OK001,D,4,D,4
73802,OK001,D,4,D,4
73832,OK001,D,8,D,8
73834,OK001,D,8,D,8
73835,OK001,D,4,D,4
73838,OK001,D,4,D,4
73840,OK001,D,8,D,8
73841,OK001,D,8,D,8
73842,OK001,D,8,D,8
73843,OK001,D,8,D,8
73844,OK001,D,8,D,8
73848,OK001,D,8,D,8
73851,OK001,D,8,D,8
73852,OK001,D,4,D,4
73853,OK001,D,4,D,4
73855,OK001,D,8,D,8
73857,OK001,D,4,D,4
73858,OK001,D,8,D,8
73859,OK001,D,4,D,4
73860,OK001,D,4,D,4
73901,OK001,D,8,D,8
73931,OK001,D,8,D,8
73932,OK001,D,8,D,8
73933,OK001,D,8,D,8
73937,OK001,D,8,D,8
73938,OK001,D,8,D,8
73939,OK001,D,8,D,8
73942,OK001,D,8,D,8
73944,OK001,D,8,D,8
73945,OK001,D,8,D,8
73946,OK001,D,8,D,8
73947,OK001,D,8,D,8
73949,OK001,D,8,D,8
73950,OK001,D,8,D,8
73951,OK001,D,8,D,8
73960,OK001,D,8,D,8
74001,OK003,D,3,D,3
74002,OK003,D,4,D,4
74003,OK003,D,4,D,4
74005,OK001,D,8,D,8
74006,OK003,D,4,D,4
74008,OK003,D,3,D,3
74010,OK003,D,3,D,3
74011,OK003,D,3,D,3
74012,OK003,D,3,D,3
74013,OK001,D,8,D,8
74014,OK003,D,3,D,3
74015,OK003,D,3,D,3
74016,OK003,D,3,D,3
74017,OK003,D,3,D,3
74018,OK001,D,8,D,8
74019,OK003,D,3,D,3
74020,OK003,D,3,D,3
74021,OK003,D,3,D,3
74022,OK003,D,4,D,4
74023,OK001,D,4,D,4
74026,OK001,D,4,D,4
74027,OK003,D,4,D,4
74028,OK003,D,4,D,4
74029,OK003,D,4,D,4
74030,OK003,D,4,D,4
74031,OK001,D,4,D,4
74032,OK001,D,4,D,4
74033,OK003,D,3,D,3
74034,OK001,D,4,D,4
74035,OK001,D,4,D,4
74036,OK003,D,3,D,3
74037,OK003,D,3,D,3
74038,OK003,D,4,D,4
74039,OK003,D,3,D,3
74041,OK003,D,3,D,3
74042,OK003,D,4,D,4
74043,OK001,D,4,D,4
74044,OK003,D,3,D,3
74045,OK001,D,4,D,4
74046,OK003,D,4,D,4
74047,OK003,D,3,D,3
74048,OK003,D,4,D,4
74050,OK003,D,3,D,3
74051,OK003,D,3,D,3
74052,OK003,D,4,D,4
74053,OK003,D,3,D,3
74054,OK003,D,4,D,4
74055,OK003,D,3,D,3
74056,OK001,D,4,D,4
74058,OK001,D,4,D,4
74059,OK001,D,4,D,4
74060,OK003,D,3,D,3
74061,OK003,D,3,D,3
74062,OK001,D,4,D,4
74063,OK003,D,3,D,3
74066,OK003,D,3,D,3
74067,OK001,D,8,D,8
74068,OK003,D,4,D,4
74070,OK003,D,3,D,3
74071,OK003,D,4,D,4
74072,OK003,D,4,D,4
74073,OK003,D,3,D,3
74074,OK001,D,4,D,4
74075,OK001,D,4,D,4
74076,OK001,D,8,D,8
74077,OK001,D,4,D,4
74078,OK001,D,4,D,4
74079,OK001,D,4,D,4
74080,OK003,D,3,D,3
74081,OK003,D,3,D,3
74082,OK003,D,3,D,3
74083,OK003,D,4,D,4
74084,OK001,D,4,D,4
74085,OK001,D,4,D,4
74101,OK001,D,8,D,8
74102,OK001,D,8,D,8
74103,OK003,D,3,D,3
74104,OK003,D,3,D,3
74105,OK003,D,3,D,3
74106,OK003,D,3,D,3
74107,OK003,D,3,D,3
74108,OK003,D,3,D,3
74110,OK003,D,3,D,3
74112,OK003,D,3,D,3
74114,OK003,D,3,D,3
74115,OK003,D,3,D,3
74116,OK003,D,3,D,3
74117,OK003,D,3,D,3
74119,OK003,D,3,D,3
74120,OK003,D,3,D,3
74121,OK001,D,8,D,8
74126,OK003,D,3,D,3
74127,OK003,D,3,D,3
74128,OK003,D,3,D,3
74129,OK003,D,3,D,3
74130,OK003,D,3,D,3
74131,OK003,D,3,D,3
74132,OK003,D,3,D,3
74133,OK003,D,3,D,3
74134,OK003,D,3,D,3
74135,OK003,D,3,D,3
74136,OK003,D,3,D,3
74137,OK003,D,3,D,3
74141,OK001,D,4,D,4
74145,OK003,D,3,D,3
74146,OK003,D,3,D,3
74147,OK001,D,8,D,8
74148,OK001,D,8,D,8
74149,OK001,D,8,D,8
74150,OK001,D,8,D,8
74152,OK001,D,8,D,8
74153,OK001,D,8,D,8
74155,OK001,D,8,D,8
74156,OK001,D,8,D,8
74157,OK001,D,8,D,8
74158,OK001,D,8,D,8
74159,OK001,D,8,D,8
74169,OK001,D,8,D,8
74170,OK001,D,8,D,8
74171,OK001,D,4,D,4
74172,OK001,D,4,D,4
74182,OK001,D,4,D,4
74186,OK001,D,4,D,4
74187,OK001,D,4,D,4
74192,OK001,D,4,D,4
74193,OK001,D,4,D,4
74301,OK003,D,4,D,4
74330,OK003,D,3,D,3
74331,OK003,D,4,D,4
74332,OK003,D,4,D,4
74333,OK003,D,4,D,4
74335,OK001,D,8,D,8
74337,OK003,D,3,D,3
74338,OK003,D,4,D,4
74339,OK003,D,4,D,4
74340,OK003,D,4,D,4
74342,OK003,D,4,D,4
74343,OK003,D,4,D,4
74344,OK003,D,4,D,4
74345,OK001,D,8,D,8
74346,OK003,D,4,D,4
74347,OK003,D,4,D,4
74349,OK003,D,4,D,4
74350,OK003,D,4,D,4
74352,OK003,D,3,D,3
74354,OK003,D,4,D,4
74355,OK001,D,8,D,8
74358,OK003,D,4,D,4
74359,OK003,D,4,D,4
74360,OK003,D,4,D,4
74361,OK003,D,3,D,3
74362,OK001,D,8,D,8
74363,OK003,D,4,D,4
74364,OK003,D,4,D,4
74365,OK003,D,3,D,3
74366,OK003,D,4,D,4
74367,OK003,D,4,D,4
74368,OK003,D,4,D,4
74369,OK003,D,4,D,4
74370,OK003,D,4,D,4
74401,OK003,D,3,D,3
74402,OK001,D,8,D,8
74403,OK003,D,3,D,3
74421,OK003,D,3,D,3
74422,OK003,D,4,D,4
74423,OK003,D,4,D,4
74425,OK003,D,4,D,4
74426,OK003,D,4,D,4
74427,OK003,D,4,D,4
74428,OK003,D,4,D,4
74429,OK003,D,3,D,3
74430,OK003,D,4,D,4
74431,OK003,D,4,D,4
74432,OK003,D,4,D,4
74434,OK003,D,3,D,3
74435,OK003,D,4,D,4
74436,OK003,D,3,D,3
74437,OK003,D,4,D,4
74438,OK003,D,4,D,4
74440,OK001,D,8,D,8
74441,OK003,D,3,D,3
74442,OK003,D,4,D,4
74444,OK001,D,8,D,8
74445,OK003,D,4,D,4
74446,OK003,D,3,D,3
74447,OK003,D,3,D,3
74450,OK003,D,3,D,3
74451,OK003,D,4,D,4
74452,OK003,D,3,D,3
74454,OK003,D,3,D,3
74455,OK003,D,4,D,4
74456,OK003,D,3,D,3
74457,OK003,D,4,D,4
74458,OK003,D,3,D,3
74459,OK003,D,4,D,4
74460,OK003,D,4,D,4
74461,OK001,D,4,D,4
74462,OK003,D,4,D,4
74463,OK003,D,3,D,3
74464,OK003,D,4,D,4
74465,OK001,D,8,D,8
74467,OK003,D,3,D,3
74468,OK003,D,4,D,4
74469,OK003,D,4,D,4
74470,OK003,D,4,D,4
74471,OK003,D,4,D,4
74472,OK003,D,4,D,4
74477,OK003,D,8,D,8
74501,OK003,D,4,D,4
74502,OK001,D,4,D,4
74521,OK003,D,8,D,8
74522,OK003,D,4,D,4
74523,OK003,D,4,D,4
74525,OK001,D,4,D,4
74528,OK003,D,4,D,4
74529,OK001,D,4,D,4
74530,OK001,D,4,D,4
74531,OK001,D,4,D,4
74533,OK001,D,4,D,4
74534,OK001,D,4,D,4
74535,OK001,D,4,D,4
74536,OK003,D,4,D,4
74538,OK001,D,4,D,4
74540,OK003,D,4,D,4
74543,OK003,D,8,D,8
74545,OK001,D,8,D,8
74546,OK003,D,4,D,4
74547,OK003,D,4,D,4
74549,OK003,D,8,D,8
74552,OK003,D,4,D,4
74553,OK001,D,4,D,4
74554,OK003,D,4,D,4
74555,OK001,D,4,D,4
74556,OK001,D,4,D,4
74557,OK003,D,8,D,8
74558,OK003,D,8,D,8
74559,OK001,D,8,D,8
74560,OK003,D,4,D,4
74561,OK003,D,4,D,4
74562,OK003,D,8,D,8
74563,OK003,D,4,D,4
74565,OK001,D,4,D,4
74567,OK003,D,8,D,8
74569,OK001,D,4,D,4
74570,OK001,D,4,D,4
74571,OK003,D,8,D,8
74572,OK001,D,4,D,4
74574,OK003,D,4,D,4
74576,OK001,D,8,D,8
74577,OK003,D,8,D,8
74578,OK003,D,4,D,4
74601,OK001,D,4,D,4
74602,OK001,D,8,D,8
74604,OK001,D,4,D,4
74630,OK001,D,4,D,4
74631,OK001,D,4,D,4
74632,OK001,D,4,D,4
74633,OK001,D,4,D,4
74636,OK001,D,4,D,4
74637,OK001,D,4,D,4
74640,OK001,D,4,D,4
74641,OK001,D,4,D,4
74643,OK001,D,4,D,4
74644,OK001,D,4,D,4
74646,OK001,D,4,D,4
74647,OK001,D,4,D,4
74650,OK001,D,4,D,4
74651,OK001,D,4,D,4
74652,OK001,D,4,D,4
74653,OK001,D,4,D,4
74701,OK001,D,4,D,4
74702,OK001,D,8,D,8
74720,OK001,D,8,D,8
74721,OK001,D,8,D,8
74722,OK003,D,8,D,8
74723,OK001,D,8,D,8
74724,OK003,D,8,D,8
74726,OK001,D,8,D,8
74727,OK001,D,8,D,8
74728,OK003,D,8,D,8
74729,OK001,D,8,D,8
74730,OK001,D,4,D,4
74731,OK001,D,8,D,8
74733,OK001,D,8,D,8
74734,OK003,D,8,D,8
74735,OK003,D,8,D,8
74736,OK003,D,8,D,8
74737,OK001,D,8,D,8
74738,OK003,D,8,D,8
74740,OK003,D,8,D,8
74741,OK001,D,8,D,8
74743,OK003,D,8,D,8
74745,OK003,D,8,D,8
74747,OK001,D,8,D,8
74748,OK001,D,4,D,4
74750,OK003,D,8,D,8
74752,OK001,D,8,D,8
74753,OK001,D,8,D,8
74754,OK003,D,8,D,8
74755,OK003,D,8,D,8
74756,OK003,D,8,D,8
74759,OK001,D,8,D,8
74760,OK003,D,8,D,8
74761,OK003,D,8,D,8
74764,OK003,D,8,D,8
74766,OK003,D,8,D,8
74801,OK001,D,3,D,3
74802,OK001,D,8,D,8
74804,OK001,D,3,D,3
74818,OK001,D,8,D,8
74820,OK001,D,4,D,4
74821,OK001,D,8,D,8
74824,OK001,D,4,D,4
74825,OK001,D,4,D,4
74826,OK001,D,4,D,4
74827,OK001,D,4,D,4
74829,OK001,D,4,D,4
74830,OK001,D,4,D,4
74831,OK001,D,4,D,4
74832,OK001,D,3,D,3
74833,OK001,D,4,D,4
74834,OK001,D,3,D,3
74836,OK001,D,4,D,4
74837,OK001,D,4,D,4
74839,OK001,D,4,D,4
74840,OK001,D,3,D,3
74842,OK001,D,4,D,4
74843,OK001,D,4,D,4
74844,OK001,D,4,D,4
74845,OK003,D,4,D,4
74848,OK001,D,4,D,4
74849,OK001,D,4,D,4
74850,OK001,D,4,D,4
74851,OK001,D,3,D,3
74852,OK001,D,3,D,3
74854,OK001,D,4,D,4
74855,OK001,D,3,D,3
74856,OK001,D,4,D,4
74857,OK001,D,3,D,3
74859,OK001,D,4,D,4
74860,OK001,D,4,D,4
74864,OK001,D,4,D,4
74865,OK001,D,4,D,4
74866,OK001,D,4,D,4
74867,OK001,D,4,D,4
74868,OK001,D,4,D,4
74869,OK001,D,3,D,3
74871,OK001,D,4,D,4
74872,OK001,D,4,D,4
74873,OK001,D,3,D,3
74875,OK001,D,4,D,4
74878,OK001,D,4,D,4
74880,OK001,D,4,D,4
74881,OK001,D,3,D,3
74883,OK001,D,4,D,4
74884,OK001,D,4,D,4
74901,OK003,D,4,D,4
74902,OK003,D,4,D,4
74930,OK003,D,4,D,4
74931,OK003,D,4,D,4
74932,OK003,D,4,D,4
74935,OK003,D,4,D,4
74936,OK003,D,4,D,4
74937,OK003,D,4,D,4
74939,OK003,D,8,D,8
74940,OK003,D,4,D,4
74941,OK003,D,4,D,4
74942,OK003,D,4,D,4
74943,OK003,D,4,D,4
74944,OK003,D,4,D,4
74945,OK003,D,4,D,4
74946,OK003,D,4,D,4
74947,OK001,D,8,D,8
74948,OK003,D,4,D,4
74949,OK003,D,8,D,8
74951,OK003,D,4,D,4
74953,OK003,D,4,D,4
74954,OK003,D,4,D,4
74955,OK003,D,4,D,4
74956,OK003,D,4,D,4
74957,OK003,D,8,D,8
74959,OK003,D,4,D,4
74960,OK003,D,4,D,4
74962,OK003,D,4,D,4
74963,OK003,D,8,D,8
74964,OK003,D,4,D,4
74965,OK003,D,4,D,4
74966,OK003,D,4,D,4
75001,TX012,D,3,D,3
75002,TX012,D,3,D,3
75006,TX012,D,3,D,3
75007,TX012,D,3,D,3
75009,TX012,D,3,D,3
75010,TX012,D,3,D,3
75011,TX012,D,3,D,3
75013,TX012,D,3,D,3
75014,TX012,D,3,D,3
75015,TX012,D,8,D,8
75016,TX012,D,8,D,8
75017,TX012,D,8,D,8
75019,TX012,D,3,D,3
75020,TX012,D,4,D,4
75021,TX012,D,4,D,4
75022,TX012,D,3,D,3
75023,TX012,D,3,D,3
75024,TX012,D,3,D,3
75025,TX012,D,3,D,3
75026,TX012,D,8,D,8
75027,TX012,D,8,D,8
75028,TX012,D,3,D,3
75029,TX012,D,8,D,8
75030,TX012,D,8,D,8
75032,TX012,D,3,D,3
75033,TX012,D,3,D,3
75034,TX012,D,3,D,3
75035,TX012,D,3,D,3
75038,TX012,D,3,D,3
75039,TX012,D,3,D,3
75040,TX012,D,3,D,3
75041,TX012,D,3,D,3
75042,TX012,D,3,D,3
75043,TX012,D,3,D,3
75044,TX012,D,3,D,3
75045,TX012,D,8,D,8
75046,TX012,D,8,D,8
75047,TX012,D,8,D,8
75048,TX012,D,3,D,3
75049,TX012,D,8,D,8
75050,TX012,D,3,D,3
75051,TX012,D,3,D,3
75052,TX012,D,3,D,3
75053,TX012,D,8,D,8
75054,TX012,D,3,D,3
75056,TX012,D,3,D,3
75057,TX012,D,3,D,3
75058,TX012,D,3,D,3
75060,TX012,D,3,D,3
75061,TX012,D,3,D,3
75062,TX012,D,3,D,3
75063,TX012,D,3,D,3
75064,TX012,D,3,D,3
75065,TX012,D,3,D,3
75067,TX012,D,3,D,3
75068,TX012,D,3,D,3
75069,TX012,D,3,D,3
75070,TX012,D,3,D,3
75071,TX012,D,3,D,3
75074,TX012,D,3,D,3
75075,TX012,D,3,D,3
75076,TX012,D,4,D,4
75077,TX012,D,3,D,3
75078,TX012,D,3,D,3
75080,TX012,D,3,D,3
75081,TX012,D,3,D,3
75082,TX012,D,3,D,3
75083,TX012,D,3,D,3
75085,TX012,D,8,D,8
75086,TX012,D,8,D,8
75087,TX012,D,3,D,3
75088,TX012,D,3,D,3
75089,TX012,D,3,D,3
75090,TX012,D,4,D,4
75091,TX012,D,4,D,4
75092,TX012,D,4,D,4
75093,TX012,D,3,D,3
75094,TX012,D,3,D,3
75097,TX012,D,3,D,3
75098,TX012,D,3,D,3
75099,TX012,D,3,D,3
75101,TX012,D,4,D,4
75102,TX012,D,4,D,4
75103,TX012,D,4,D,4
75104,TX012,D,3,D,3
75105,TX012,D,4,D,4
75106,TX012,D,8,D,8
75109,TX012,D,4,D,4
75110,TX012,D,4,D,4
75114,TX012,D,3,D,3
75115,TX012,D,3,D,3
75116,TX012,D,3,D,3
75117,TX012,D,4,D,4
75118,TX012,D,3,D,3
75119,TX012,D,3,D,3
75120,TX012,D,3,D,3
75121,TX012,D,3,D,3
75123,TX012,D,3,D,3
75124,TX012,D,4,D,4
75125,TX012,D,3,D,3
75126,DFW,D,1,D,2
75127,TX012,D,4,D,4
75132,TX012,D,3,D,3
75134,TX012,D,3,D,3
75135,TX012,D,3,D,3
75137,TX012,D,3,D,3
75138,TX012,D,8,D,8
75140,TX012,D,4,D,4
75141,TX012,D,3,D,3
75142,TX012,D,3,D,3
75143,TX012,D,3,D,3
75144,TX012,D,4,D,4
75146,TX012,D,3,D,3
75147,TX012,D,4,D,4
75148,TX012,D,4,D,4
75149,TX012,D,3,D,3
75150,TX012,D,3,D,3
75151,TX012,D,8,D,8
75152,TX012,D,3,D,3
75153,TX012,D,4,D,4
75154,TX012,D,3,D,3
75155,TX012,D,4,D,4
75156,TX012,D,4,D,4
75157,TX012,D,4,D,4
75158,TX012,D,3,D,3
75159,TX012,D,3,D,3
75160,TX012,D,3,D,3
75161,TX012,D,3,D,3
75163,TX012,D,4,D,4
75164,TX012,D,3,D,3
75165,TX012,D,3,D,3
75166,TX012,D,3,D,3
75167,TX012,D,3,D,3
75168,TX012,D,8,D,8
75169,TX012,D,3,D,3
75172,TX012,D,3,D,3
75173,TX012,D,3,D,3
75180,TX012,D,3,D,3
75181,TX012,D,3,D,3
75182,TX012,D,3,D,3
75185,TX012,D,8,D,8
75187,TX012,D,8,D,8
75189,TX012,D,3,D,3
75201,TX012,D,3,D,3
75202,TX012,D,3,D,3
75203,TX012,D,3,D,3
75204,TX012,D,3,D,3
75205,TX012,D,3,D,3
75206,TX012,D,3,D,3
75207,TX012,D,3,D,3
75208,TX012,D,3,D,3
75209,TX012,D,3,D,3
75210,TX012,D,3,D,3
75211,TX012,D,3,D,3
75212,TX012,D,3,D,3
75214,TX012,D,3,D,3
75215,TX012,D,3,D,3
75216,TX012,D,3,D,3
75217,TX012,D,3,D,3
75218,TX012,D,3,D,3
75219,TX012,D,3,D,3
75220,TX012,D,3,D,3
75221,TX012,D,3,D,3
75222,TX012,D,8,D,8
75223,TX012,D,3,D,3
75224,TX012,D,3,D,3
75225,TX012,D,3,D,3
75226,TX012,D,3,D,3
75227,TX012,D,3,D,3
75228,TX012,D,3,D,3
75229,TX012,D,3,D,3
75230,TX012,D,3,D,3
75231,TX012,D,3,D,3
75232,TX012,D,3,D,3
75233,TX012,D,3,D,3
75234,TX012,D,3,D,3
75235,TX012,D,3,D,3
75236,TX012,D,3,D,3
75237,TX012,D,3,D,3
75238,TX012,D,3,D,3
75240,TX012,D,3,D,3
75241,TX012,D,3,D,3
75242,TX012,D,3,D,3
75243,TX012,D,3,D,3
75244,TX012,D,3,D,3
75246,TX012,D,3,D,3
75247,TX012,D,3,D,3
75248,TX012,D,3,D,3
75249,TX012,D,3,D,3
75250,TX012,D,8,D,8
75251,TX012,D,3,D,3
75252,TX012,D,3,D,3
75253,TX012,D,3,D,3
75254,TX012,D,3,D,3
75260,TX012,D,3,D,3
75261,TX012,D,3,D,3
75262,TX012,D,8,D,8
75263,TX012,D,8,D,8
75264,TX012,D,8,D,8
75265,TX012,D,8,D,8
75266,TX012,D,8,D,8
75267,TX012,D,8,D,8
75270,TX012,D,3,D,3
75275,TX012,D,3,D,3
75277,TX012,D,3,D,3
75283,TX012,D,3,D,3
75284,TX012,D,3,D,3
75285,TX012,D,3,D,3
75287,TX012,D,3,D,3
75301,TX012,D,3,D,3
75303,TX012,D,3,D,3
75312,TX012,D,3,D,3
75313,TX012,D,8,D,8
75315,TX012,D,8,D,8
75320,TX012,D,3,D,3
75326,TX012,D,3,D,3
75336,TX012,D,8,D,8
75339,TX012,D,8,D,8
75342,TX012,D,3,D,3
75354,TX012,D,8,D,8
75355,TX012,D,8,D,8
75356,TX012,D,8,D,8
75357,TX012,D,8,D,8
75358,TX012,D,3,D,3
75359,TX012,D,8,D,8
75360,TX012,D,8,D,8
75367,TX012,D,8,D,8
75368,TX012,D,3,D,3
75370,TX012,D,8,D,8
75371,TX012,D,8,D,8
75372,TX012,D,8,D,8
75373,TX012,D,3,D,3
75374,TX012,D,8,D,8
75376,TX012,D,8,D,8
75378,TX012,D,8,D,8
75379,TX012,D,8,D,8
75380,TX012,D,8,D,8
75381,TX012,D,8,D,8
75382,TX012,D,8,D,8
75389,TX012,D,3,D,3
75390,TX012,D,3,D,3
75391,TX012,D,3,D,3
75392,TX012,D,3,D,3
75395,TX012,D,3,D,3
75397,TX012,D,3,D,3
75398,TX012,D,3,D,3
75401,TX012,D,3,D,3
75402,TX012,D,3,D,3
75403,TX012,D,8,D,8
75404,TX012,D,8,D,8
75407,TX012,D,3,D,3
75409,TX012,D,3,D,3
75410,TX012,D,4,D,4
75411,TX012,D,4,D,4
75412,TX012,D,4,D,4
75413,TX012,D,4,D,4
75414,TX012,D,4,D,4
75415,TX012,D,4,D,4
75416,TX012,D,4,D,4
75417,TX012,D,4,D,4
75418,TX012,D,4,D,4
75420,TX012,D,4,D,4
75421,TX012,D,4,D,4
75422,TX012,D,3,D,3
75423,TX012,D,4,D,4
75424,TX012,D,3,D,3
75425,TX012,D,4,D,4
75426,TX012,D,4,D,4
75428,TX012,D,4,D,4
75429,TX012,D,8,D,8
75431,TX012,D,4,D,4
75432,TX012,D,4,D,4
75433,TX012,D,4,D,4
75434,TX012,D,4,D,4
75435,TX012,D,4,D,4
75436,TX012,D,4,D,4
75437,TX012,D,4,D,4
75438,TX012,D,4,D,4
75439,TX012,D,4,D,4
75440,TX012,D,4,D,4
75441,TX012,D,4,D,4
75442,TX012,D,3,D,3
75443,TX012,D,4,D,4
75444,TX012,D,4,D,4
75446,TX012,D,4,D,4
75447,TX012,D,4,D,4
75448,TX012,D,4,D,4
75449,TX012,D,4,D,4
75450,TX012,D,4,D,4
75451,TX012,D,4,D,4
75452,TX012,D,4,D,4
75453,TX012,D,4,D,4
75454,TX012,D,3,D,3
75455,TX012,D,4,D,4
75456,TX012,D,8,D,8
75457,TX012,D,4,D,4
75458,TX012,D,4,D,4
75459,TX012,D,3,D,3
75460,TX012,D,4,D,4
75461,TX012,D,8,D,8
75462,TX012,D,4,D,4
75468,TX012,D,4,D,4
75469,TX012,D,4,D,4
75470,TX012,D,4,D,4
75471,TX012,D,4,D,4
75472,TX012,D,4,D,4
75473,TX012,D,4,D,4
75474,TX012,D,3,D,3
75475,TX012,D,4,D,4
75476,TX012,D,4,D,4
75477,TX012,D,4,D,4
75478,TX012,D,4,D,4
75479,TX012,D,4,D,4
75480,TX012,D,4,D,4
75481,TX012,D,4,D,4
75482,TX012,D,4,D,4
75483,TX012,D,8,D,8
75485,TX012,D,3,D,3
75486,TX012,D,4,D,4
75487,TX012,D,4,D,4
75488,TX012,D,4,D,4
75489,TX012,D,4,D,4
75490,TX012,D,3,D,3
75491,TX012,D,4,D,4
75492,TX012,D,4,D,4
75493,TX012,D,4,D,4
75494,TX012,D,4,D,4
75495,TX012,D,3,D,3
75496,TX012,D,4,D,4
75497,TX012,D,4,D,4
75501,TX008,D,4,D,4
75503,TX008,D,4,D,4
75504,TX008,D,8,D,8
75505,TX008,D,8,D,8
75550,TX008,D,4,D,4
75551,TX008,D,4,D,4
75554,TX008,D,4,D,4
75555,TX008,D,4,D,4
75556,TX008,D,4,D,4
75558,TX008,D,4,D,4
75559,TX008,D,4,D,4
75560,TX008,D,4,D,4
75561,TX008,D,4,D,4
75562,TX008,D,4,D,4
75563,TX008,D,4,D,4
75564,TX008,D,4,D,4
75565,TX008,D,4,D,4
75566,TX008,D,4,D,4
75567,TX008,D,4,D,4
75568,TX008,D,4,D,4
75569,TX008,D,4,D,4
75570,TX008,D,4,D,4
75571,TX008,D,4,D,4
75572,TX008,D,4,D,4
75573,TX008,D,4,D,4
75574,TX008,D,4,D,4
75599,TX008,D,4,D,4
75601,TX008,D,3,D,3
75602,TX008,D,3,D,3
75603,TX008,D,3,D,3
75604,TX008,D,3,D,3
75605,TX008,D,3,D,3
75606,TX008,D,8,D,8
75607,TX008,D,8,D,8
75608,TX008,D,8,D,8
75615,TX008,D,8,D,8
75630,TX008,D,4,D,4
75631,TX008,D,4,D,4
75633,TX008,D,4,D,4
75636,TX008,D,4,D,4
75637,TX008,D,4,D,4
75638,TX008,D,4,D,4
75639,TX008,D,4,D,4
75640,TX008,D,3,D,3
75641,TX008,D,3,D,3
75642,TX008,D,4,D,4
75643,TX008,D,4,D,4
75644,TX008,D,3,D,3
75645,TX008,D,3,D,3
75647,TX008,D,3,D,3
75650,TX008,D,3,D,3
75651,TX008,D,4,D,4
75652,TX008,D,3,D,3
75653,TX008,D,8,D,8
75654,TX008,D,3,D,3
75656,TX008,D,4,D,4
75657,TX008,D,4,D,4
75658,TX008,D,3,D,3
75659,TX008,D,4,D,4
75660,TX008,D,3,D,3
75661,TX008,D,4,D,4
75662,TX008,D,3,D,3
75663,TX008,D,3,D,3
75666,TX008,D,3,D,3
75667,TX008,D,4,D,4
75668,TX008,D,4,D,4
75669,TX008,D,4,D,4
75670,TX008,D,4,D,4
75671,TX008,D,8,D,8
75672,TX008,D,4,D,4
75680,TX008,D,4,D,4
75681,TX008,D,4,D,4
75682,TX008,D,3,D,3
75683,TX008,D,4,D,4
75684,TX008,D,3,D,3
75685,TX008,D,4,D,4
75686,TX008,D,4,D,4
75687,TX008,D,3,D,3
75688,TX008,D,4,D,4
75689,TX008,D,3,D,3
75691,TX008,D,3,D,3
75692,TX008,D,4,D,4
75693,TX008,D,3,D,3
75694,TX008,D,4,D,4
75701,TX008,D,3,D,3
75702,TX008,D,3,D,3
75703,TX008,D,3,D,3
75704,TX008,D,3,D,3
75705,TX008,D,3,D,3
75706,TX008,D,3,D,3
75707,TX008,D,3,D,3
75708,TX008,D,3,D,3
75709,TX008,D,3,D,3
75710,TX008,D,8,D,8
75711,TX008,D,8,D,8
75712,TX008,D,8,D,8
75713,TX008,D,8,D,8
75750,TX008,D,3,D,3
75751,TX008,D,3,D,3
75752,TX008,D,3,D,3
75754,TX008,D,3,D,3
75755,TX008,D,3,D,3
75756,TX008,D,3,D,3
75757,TX008,D,3,D,3
75758,TX008,D,3,D,3
75759,TX008,D,3,D,3
75760,TX008,D,4,D,4
75762,TX008,D,3,D,3
75763,TX008,D,3,D,3
75764,TX008,D,3,D,3
75765,TX008,D,3,D,3
75766,TX008,D,3,D,3
75770,TX008,D,3,D,3
75771,TX008,D,3,D,3
75772,TX008,D,4,D,4
75773,TX008,D,3,D,3
75778,TX008,D,3,D,3
75779,TX008,D,3,D,3
75780,TX008,D,3,D,3
75782,TX008,D,3,D,3
75783,TX008,D,3,D,3
75784,TX008,D,3,D,3
75785,TX008,D,3,D,3
75788,TX008,D,4,D,4
75789,TX008,D,3,D,3
75790,TX008,D,3,D,3
75791,TX008,D,3,D,3
75792,TX008,D,3,D,3
75798,TX008,D,3,D,3
75799,TX008,D,3,D,3
75801,TX003,D,8,D,8
75802,TX003,D,8,D,8
75803,TX003,D,8,D,8
75831,TX003,D,4,D,4
75832,TX003,D,8,D,8
75833,TX003,D,4,D,4
75834,TX003,D,4,D,4
75835,TX003,D,4,D,4
75838,TX003,D,4,D,4
75839,TX003,D,4,D,4
75840,TX012,D,4,D,4
75844,TX003,D,4,D,4
75845,TX003,D,4,D,4
75846,TX003,D,4,D,4
75847,TX003,D,4,D,4
75848,TX012,D,4,D,4
75849,TX003,D,4,D,4
75850,TX003,D,4,D,4
75851,TX003,D,4,D,4
75852,TX003,D,4,D,4
75853,TX003,D,8,D,8
75855,TX003,D,4,D,4
75856,TX003,D,4,D,4
75858,TX003,D,4,D,4
75859,TX012,D,4,D,4
75860,TX012,D,4,D,4
75861,TX003,D,8,D,8
75862,TX003,D,4,D,4
75865,TX003,D,4,D,4
75880,TX003,D,8,D,8
